1.35,0.85,0.6,0.8
1.95,1.8,0.707,0.707
1.8,2.52,0.707,0.707
2.95,2.9,0,1
3.6,3.5,0.707,0.707
2.95,4.15,1,0
0.3,4.15,1,0
-0.05,3.7,-0.707,0.707
0.45,2.8,0,1
1.4,2.9,0,1
1.9,2,-0.707,0.707
-0.3,0.05,-0.707,0.707
