1.3,0.5,0.5,0.866
1.8,1.8,0.707,0.707
1.8,2.5,0.707,0.707
0.8,3.1,1,0
0.1,3.3,0.707,0.707
0.4,4.1,0,1
1.8,4.1,0,1
3.3,4.1,0,1
3.45,3.1,-0.707,0.707
2.8,3,1,0
2.2,2.9,1,0
2.3,2.2,-0.707,-0.707
1.8,1.8,-0.707,0.707
-0.3,0,-0.707,0.707
