1.2,0.357,0.258,0.96
3.7,1.1,0.258,0.96
1.3,0.5,0.5,0.866
1.8,1.8,0.707,0.707
1.8,2.48,0.707,0.707
2.8,2.9,0,1
3.5,3.5,0.707,0.707
2.95,4.2,1,0
0.5,4.2,1,0
0,3.7,-0.707,0.707
0.5,2.9,0,1
1.5,2.9,0,1
1.7,2.1,-0.707,0.707
-0.1,0,0,1
