1.6,1.9,-0.707,0.707
1.8,2.48,-0.707,0.707
2.3,2.9,1,0
2.8,2.8,1,0
3.55,3.5,-0.707,0.707
2.95,4.2,0,1
0.5,4.2,0,1
-0.2,3.7,0.707,0.707
0.5,2.9,1,0
1.2,2.9,1,0
1.85,2.1,0.707,0.707
1.85,1.2,0.707,0.707
-0.2,0,0,1
