1.8,1.8,-0.707,0.707
1.5,2.9,0,1
2.8,2.9,0,1
3.45,3.5,0.707,0.707
2.95,4.05,1,0
0.5,4.05,1,0
-0.05,3.7,-0.707,0.707
0.5,2.8,0,1
1.4,2.9,0,1
1.9,2,-0.707,0.707
-0.3,0.05,-0.707,0.707
-0.3,0.05,-0.707,0.707
