1.4,1,0.5838,0.8052
2.433,2.5,0.8737,0.4864
1.733,3.073,1,0.0085
0.8,3,1,0
0.3,3.366,0.7349,0.6782
0.401,4.1,0.0318,0.9995
1.4,4.01,0,1
2.37,4.01,0,1
3.3,4.01,0,1
3.42,4.01,0,1
3.564,4.041,-0.5604,0.8282
3.807,3.132,-0.9815,0.1915
2.713,2.922,-0.9417,0.3364
1.825,2.123,-0.7859,0.6183
-0.1,-0.1,-0.9933,0.1151
