0.737,0.243,0.0188,0.9998
1.133,0.258,-0.0002,1
1.402,0.25,-0.0378,0.9993
1.79,0.221,-0.1543,0.988
1.984,0.161,-0.1524,0.9883
2.223,0.071,-0.2103,0.9776
2.47,-0.071,-0.0631,0.998
2.761,-0.108,0.1151,0.9934
3.015,-0.048,0.2292,0.9734
3.336,0.086,0.1961,0.9806
3.59,0.168,0.3691,0.9294
3.852,0.43,0.4578,0.8891
4.031,0.684,0.5538,0.8326
