0.073,-0.011,0.1572,0.9876
0.961,0.198,0.2112,0.9774
1.94,0.549,0.2301,0.9732
2.597,1.05,0.1407,0.9901
3.217,1.356,0.16,0.9871
3.665,1.475,0.0814,0.9967
