0.087,0.011,0.2437,0.9699
0.476,0.243,0.1643,0.9864
0.894,0.407,0.1169,0.9931
1.35,0.519,0.1769,0.9842
1.753,0.669,0.1339,0.991
2.186,0.788,0.1553,0.9879
2.612,0.93,0.1648,0.9863
3.112,1.102,0.1704,0.9854
3.53,1.251,0.2031,0.9792
3.844,1.393,0.2872,0.9579
